tanggal,namaBisnis,modal,pemasukan,pengeluaran,jamOperasional,jenisBisnis,status,keuntungan,kerugian,bisnisAddress,isDigital,hasWebsite
2026-04-02,Langkah Loka,18411360.0,14203998.98,4283358.05,10,Travel & Pariwisata,0,0.0,4207361.02,"Jl. Pelaku Usaha No. 1934, Palu",False,True
2026-04-02,Koding Karya,10347099.73,13981515.01,2716724.59,6,Digital & Teknologi,1,3634415.28,0.0,"Jl. Pelaku Usaha No. 1935, Batu",True,False
2026-04-02,Karya Warna,13785167.84,15451458.77,1282637.53,9,Kerajinan & Produk Lokal,1,1666290.93,0.0,"Jl. Pelaku Usaha No. 1936, Binjai",False,True
2026-04-02,NusaCloud,5801544.43,10451381.33,4733797.58,11,Digital & Teknologi,1,4649836.9,0.0,"Jl. Pelaku Usaha No. 1937, Kediri",True,True
2026-04-02,Bimbingan Cerita,7878513.72,3344761.11,2595899.32,12,Pendidikan & Pelatihan,0,0.0,4533752.61,"Jl. Pelaku Usaha No. 1938, Bengkulu",False,False
2026-04-02,Studio Karsa,1624405.31,10389943.85,4170786.88,7,Kreatif & Desain,1,8765538.54,0.0,"Jl. Pelaku Usaha No. 1939, Pematangsiantar",True,True
2026-04-02,Langgananku,1096741.74,8985093.13,2251599.95,9,Retail & Toko Serba Ada,1,7888351.39,0.0,"Jl. Pelaku Usaha No. 1940, Sukabumi",False,False
2026-04-02,Citra Akar,7694811.58,17470653.17,1423992.69,19,Kreatif & Desain,1,9775841.59,0.0,"Jl. Pelaku Usaha No. 1941, Pasuruan",True,True
2026-04-02,Hijab Pelita,12127918.85,10791504.9,2868045.83,9,Fashion & Gaya Hidup,0,0.0,1336413.95,"Jl. Pelaku Usaha No. 1942, Mataram",False,True
2026-04-02,NusaTrip,8030802.98,8561885.71,3592991.91,10,Travel & Pariwisata,1,531082.73,0.0,"Jl. Pelaku Usaha No. 1943, Jakarta Pusat",False,False
2026-04-02,Kelas Rakyat,1346781.78,6812793.19,3025570.31,6,Pendidikan & Pelatihan,1,5466011.41,0.0,"Jl. Pelaku Usaha No. 1944, Manado",False,False
2026-04-02,Citra Akar,19569299.96,28117529.17,1119406.92,18,Kreatif & Desain,1,8548229.21,0.0,"Jl. Pelaku Usaha No. 1945, Depok",True,True
2026-04-02,Dapur Loka,8301131.55,14272557.71,3438004.17,8,F&B,1,5971426.16,0.0,"Jl. Pelaku Usaha No. 1946, Binjai",False,False
2026-04-02,Citra Akar,8537086.06,7877807.76,4995032.99,16,Kreatif & Desain,0,0.0,659278.3,"Jl. Pelaku Usaha No. 1947, Yogyakarta",True,True
2026-04-02,Warna Rasa,17427676.16,27303194.93,3183016.98,13,Kreatif & Desain,1,9875518.77,0.0,"Jl. Pelaku Usaha No. 1948, Yogyakarta",True,True
2026-04-02,Loka Bambu,5358877.6,3303637.47,4987756.5,9,Kerajinan & Produk Lokal,0,0.0,2055240.13,"Jl. Pelaku Usaha No. 1949, Binjai",False,True
2026-04-02,Karya Warna,19591490.62,21200890.97,3414605.81,9,Kerajinan & Produk Lokal,1,1609400.35,0.0,"Jl. Pelaku Usaha No. 1950, Jakarta Barat",False,False
2026-04-02,Rupa Sejiwa,13294748.96,12047324.84,1779143.93,10,Kesehatan & Kecantikan,0,0.0,1247424.12,"Jl. Pelaku Usaha No. 1951, Yogyakarta",False,True
2026-04-02,Laras Care,17186504.28,21255420.3,3679243.91,10,Kesehatan & Kecantikan,1,4068916.02,0.0,"Jl. Pelaku Usaha No. 1952, Jakarta Barat",False,False
2026-04-02,Citra Akar,7887704.69,6169338.08,1963536.0,4,Kreatif & Desain,0,0.0,1718366.61,"Jl. Pelaku Usaha No. 1953, Prabumulih",True,True
2026-04-02,Warna Rasa,7001765.88,3357475.98,1046207.14,14,Kreatif & Desain,0,0.0,3644289.9,"Jl. Pelaku Usaha No. 1954, Yogyakarta",True,True
2026-04-02,Teh & Cerita,12065087.08,13796323.16,982166.81,12,F&B,1,1731236.08,0.0,"Jl. Pelaku Usaha No. 1955, Serang",False,True
2026-04-02,Tata Griya,3995531.19,11179185.05,3861867.45,11,Properti & Kontraktor,1,7183653.86,0.0,"Jl. Pelaku Usaha No. 1956, Bandung",False,True
2026-04-02,Bentuk Cerita,17777776.37,23833280.93,3711248.41,13,Kreatif & Desain,1,6055504.56,0.0,"Jl. Pelaku Usaha No. 1957, Makassar",True,False
2026-04-02,Bentuk Cerita,17226508.45,17157881.2,2006397.37,12,Kreatif & Desain,0,0.0,68627.25,"Jl. Pelaku Usaha No. 1958, Jayapura",True,False
2026-04-02,Lini Rupa,15425152.85,10788843.76,747076.47,8,Fashion & Gaya Hidup,0,0.0,4636309.09,"Jl. Pelaku Usaha No. 1959, Pontianak",False,True
2026-04-02,Tata Griya,10143561.86,18191026.3,3838904.02,9,Properti & Kontraktor,1,8047464.44,0.0,"Jl. Pelaku Usaha No. 1960, Jayapura",False,True
2026-04-02,Rupa Sejiwa,6959023.54,8787026.69,4099213.14,9,Kesehatan & Kecantikan,1,1828003.15,0.0,"Jl. Pelaku Usaha No. 1961, Jakarta Pusat",False,False
2026-04-02,Langgananku,5548455.89,2707884.67,2611036.94,8,Retail & Toko Serba Ada,0,0.0,2840571.22,"Jl. Pelaku Usaha No. 1962, Kupang",False,True
2026-04-02,Langit Busana,10677019.28,10681000.3,2123719.83,10,Fashion & Gaya Hidup,1,3981.02,0.0,"Jl. Pelaku Usaha No. 1963, Depok",False,False
2026-04-02,Mitra Langit,2461299.35,6585609.45,2471561.28,9,Travel & Pariwisata,1,4124310.1,0.0,"Jl. Pelaku Usaha No. 1964, Manado",False,False
2026-04-02,Hijab Pelita,18758956.92,25463775.26,4648437.18,9,Fashion & Gaya Hidup,1,6704818.34,0.0,"Jl. Pelaku Usaha No. 1965, Singkawang",False,True
2026-04-02,Jejak Digital,13339042.79,10182829.01,2758456.41,11,Digital & Teknologi,0,0.0,3156213.78,"Jl. Pelaku Usaha No. 1966, Tangerang Selatan",True,True
2026-04-02,Bumi Perca,3869827.68,2870291.83,3145829.75,8,Fashion & Gaya Hidup,0,0.0,999535.85,"Jl. Pelaku Usaha No. 1967, Manado",False,False
2026-04-02,Rumah Kita,17474094.11,21692362.86,3407400.37,8,Properti & Kontraktor,1,4218268.75,0.0,"Jl. Pelaku Usaha No. 1968, Banda Aceh",False,False
2026-04-02,Lini Rupa,1857569.5,11436416.72,1885714.06,9,Fashion & Gaya Hidup,1,9578847.22,0.0,"Jl. Pelaku Usaha No. 1969, Kediri",False,False
2026-04-02,Teh & Cerita,17614759.62,27468784.79,2959126.99,8,F&B,1,9854025.17,0.0,"Jl. Pelaku Usaha No. 1970, Surakarta",False,True
2026-04-02,Jalan Jelajah,18077661.42,21921391.14,3477770.06,10,Travel & Pariwisata,1,3843729.72,0.0,"Jl. Pelaku Usaha No. 1971, Banjarbaru",False,False
2026-04-02,NusaTrip,6414246.04,6267174.85,1405374.0,10,Travel & Pariwisata,0,0.0,147071.19,"Jl. Pelaku Usaha No. 1972, Banjarmasin",False,False
2026-04-02,Kelas Rakyat,3538044.97,2980709.82,837994.71,17,Pendidikan & Pelatihan,0,0.0,557335.15,"Jl. Pelaku Usaha No. 1973, Manado",False,True
2026-04-02,Jalan Jelajah,6832419.18,14537386.04,3272883.54,9,Travel & Pariwisata,1,7704966.86,0.0,"Jl. Pelaku Usaha No. 1974, Lubuk Linggau",False,False
2026-04-02,Sambal Senja,7487111.67,5903302.38,3398674.75,10,F&B,0,0.0,1583809.29,"Jl. Pelaku Usaha No. 1975, Cirebon",False,False
2026-04-02,BitNusa,10801510.26,10790023.64,3390401.38,4,Digital & Teknologi,0,0.0,11486.62,"Jl. Pelaku Usaha No. 1976, Palangka Raya",True,False
2026-04-02,Mitra Langit,2314303.29,3098290.05,1225720.23,10,Travel & Pariwisata,1,783986.76,0.0,"Jl. Pelaku Usaha No. 1977, Ambon",False,True
2026-04-02,NusaTrip,3867056.99,12989401.33,1824040.93,8,Travel & Pariwisata,1,9122344.34,0.0,"Jl. Pelaku Usaha No. 1978, Jakarta Pusat",False,True
2026-04-02,Studio Karsa,19951841.91,20101627.02,1329438.49,19,Kreatif & Desain,1,149785.11,0.0,"Jl. Pelaku Usaha No. 1979, Tegal",True,True
2026-04-02,Sentra Loka,17952417.65,27370867.59,1951887.35,11,Kerajinan & Produk Lokal,1,9418449.94,0.0,"Jl. Pelaku Usaha No. 1980, Pangkalpinang",False,True
2026-04-02,Kriya Kita,17310187.04,26434170.64,4640608.22,8,Kerajinan & Produk Lokal,1,9123983.6,0.0,"Jl. Pelaku Usaha No. 1981, Banjarmasin",False,False
2026-04-02,Rupa Sejiwa,2426446.5,2478537.7,1341515.43,9,Kesehatan & Kecantikan,1,52091.2,0.0,"Jl. Pelaku Usaha No. 1982, Binjai",False,False
2026-04-02,Mitra Langit,12620416.32,14940283.0,3319453.93,8,Travel & Pariwisata,1,2319866.68,0.0,"Jl. Pelaku Usaha No. 1983, Kendari",False,True
2026-04-02,Sentra Loka,12978117.76,18076808.4,2933292.52,8,Kerajinan & Produk Lokal,1,5098690.64,0.0,"Jl. Pelaku Usaha No. 1984, Kendari",False,False
2026-04-02,Warna Rasa,3845342.88,440319.19,3200431.28,12,Kreatif & Desain,0,0.0,3405023.69,"Jl. Pelaku Usaha No. 1985, Bandar Lampung",True,False
2026-04-02,Kriya Kita,18899916.84,23497149.79,2346731.86,11,Kerajinan & Produk Lokal,1,4597232.95,0.0,"Jl. Pelaku Usaha No. 1986, Padang",False,False
2026-04-02,Rupa Nusantara,11648452.38,19453160.2,1556482.92,8,Kerajinan & Produk Lokal,1,7804707.82,0.0,"Jl. Pelaku Usaha No. 1987, Banjarmasin",False,True
2026-04-02,Karya Warna,11771302.73,13942636.21,2518756.71,12,Kerajinan & Produk Lokal,1,2171333.48,0.0,"Jl. Pelaku Usaha No. 1988, Surakarta",False,True
2026-04-02,NusaCloud,2324470.68,7867767.94,3607281.57,20,Digital & Teknologi,1,5543297.26,0.0,"Jl. Pelaku Usaha No. 1989, Balikpapan",True,False
2026-04-02,Dapur Loka,13429294.79,15757324.32,1615239.62,8,F&B,1,2328029.53,0.0,"Jl. Pelaku Usaha No. 1990, Serang",False,True
2026-04-02,Sehat Sentosa,9715850.23,10389770.37,4524367.4,8,Kesehatan & Kecantikan,1,673920.14,0.0,"Jl. Pelaku Usaha No. 1991, Balikpapan",False,True
2026-04-02,Langit Busana,1882749.99,4472163.64,3670176.63,8,Fashion & Gaya Hidup,1,2589413.65,0.0,"Jl. Pelaku Usaha No. 1992, Tangerang Selatan",False,True
2026-04-02,CantikNusa,16054511.81,16709763.15,2566675.22,9,Kesehatan & Kecantikan,1,655251.34,0.0,"Jl. Pelaku Usaha No. 1993, Mataram",False,False
2026-04-02,Lini Rupa,5185007.54,7446619.42,4504208.21,8,Fashion & Gaya Hidup,1,2261611.88,0.0,"Jl. Pelaku Usaha No. 1994, Prabumulih",False,True
2026-04-02,Tamasya Cerah,12495147.98,10162597.47,2248824.76,8,Travel & Pariwisata,0,0.0,2332550.51,"Jl. Pelaku Usaha No. 1995, Palu",False,False
2026-04-02,Belanja Pintar,16095370.41,16105297.49,562808.78,9,Retail & Toko Serba Ada,1,9927.08,0.0,"Jl. Pelaku Usaha No. 1996, Surabaya",False,False
2026-04-02,Karya Warna,6771801.53,7589066.27,3412655.88,11,Kerajinan & Produk Lokal,1,817264.74,0.0,"Jl. Pelaku Usaha No. 1997, Yogyakarta",False,False
2026-04-02,Langit Busana,14628451.18,23354853.65,1589892.92,9,Fashion & Gaya Hidup,1,8726402.47,0.0,"Jl. Pelaku Usaha No. 1998, Singkawang",False,False
2026-04-02,NusaCloud,13610677.58,16362725.99,1093601.53,7,Digital & Teknologi,1,2752048.41,0.0,"Jl. Pelaku Usaha No. 1999, Jayapura",True,True
2026-04-02,Koding Karya,14608490.71,22550480.98,2605897.69,9,Digital & Teknologi,1,7941990.27,0.0,"Jl. Pelaku Usaha No. 2000, Surabaya",True,True
2026-04-16,Toko PastiAda,11767716.12,10500659.15,1373595.91,10,Retail & Toko Serba Ada,0,0.0,1267056.97,"Jl. Pelaku Usaha No. 2001, Makassar",False,True
2026-04-16,Bangun Cerita,13096871.16,13289694.31,4522466.24,8,Properti & Kontraktor,1,192823.15,0.0,"Jl. Pelaku Usaha No. 2002, Semarang",False,False
2026-04-16,Sehat Sentosa,14321026.29,12640640.69,3840249.11,8,Kesehatan & Kecantikan,0,0.0,1680385.6,"Jl. Pelaku Usaha No. 2003, Palu",False,True
2026-04-16,Rumah Kita,2390131.51,-1103821.97,4723429.22,8,Properti & Kontraktor,0,0.0,3493953.48,"Jl. Pelaku Usaha No. 2004, Surakarta",False,False
2026-04-16,IdeLokal,6509939.58,12249464.27,664590.05,15,Kreatif & Desain,1,5739524.69,0.0,"Jl. Pelaku Usaha No. 2005, Banjar",True,False
2026-04-16,Sambal Senja,1760787.44,-1337715.69,4394496.2,8,F&B,0,0.0,3098503.13,"Jl. Pelaku Usaha No. 2006, Cimahi",False,True
2026-04-16,Pelita Cita,9793827.37,15249812.71,1212494.87,13,Pendidikan & Pelatihan,1,5455985.34,0.0,"Jl. Pelaku Usaha No. 2007, Banda Aceh",False,True
2026-04-16,Bentuk Cerita,10975422.26,9268434.39,3719092.61,9,Kreatif & Desain,0,0.0,1706987.87,"Jl. Pelaku Usaha No. 2008, Sorong",True,True
2026-04-16,Rancang Sejahtera,3230183.53,8986002.26,4425819.26,8,Properti & Kontraktor,1,5755818.73,0.0,"Jl. Pelaku Usaha No. 2009, Lubuk Linggau",False,True
2026-04-16,CantikNusa,19321573.23,15476289.64,4266082.69,8,Kesehatan & Kecantikan,0,0.0,3845283.59,"Jl. Pelaku Usaha No. 2010, Dumai",False,True
2026-04-16,Hijab Pelita,12768996.71,16885860.93,1001361.12,8,Fashion & Gaya Hidup,1,4116864.22,0.0,"Jl. Pelaku Usaha No. 2011, Bandung",False,False
2026-04-16,Belanja Pintar,6990933.16,4216388.75,1146089.36,9,Retail & Toko Serba Ada,0,0.0,2774544.41,"Jl. Pelaku Usaha No. 2012, Tasikmalaya",False,True
2026-04-16,Bentuk Cerita,1692006.23,2811159.02,2991879.9,2,Kreatif & Desain,1,1119152.79,0.0,"Jl. Pelaku Usaha No. 2013, Padang Sidempuan",True,False
2026-04-16,Bentuk Cerita,3363322.8,665495.44,3731401.85,8,Kreatif & Desain,0,0.0,2697827.36,"Jl. Pelaku Usaha No. 2014, Pontianak",True,False
2026-04-16,Langkah Cerah,7880171.52,6736952.7,4033932.4,16,Pendidikan & Pelatihan,0,0.0,1143218.82,"Jl. Pelaku Usaha No. 2015, Tangerang Selatan",False,True
2026-04-16,Loka Bambu,3612017.98,-1183970.83,656814.47,11,Kerajinan & Produk Lokal,0,0.0,4795988.81,"Jl. Pelaku Usaha No. 2016, Sorong",False,False
2026-04-16,Asa Cendekia,4704738.82,14103463.62,3800301.26,6,Pendidikan & Pelatihan,1,9398724.8,0.0,"Jl. Pelaku Usaha No. 2017, Cimahi",False,False
2026-04-16,Sentra Loka,19426958.23,23022848.07,980799.37,10,Kerajinan & Produk Lokal,1,3595889.84,0.0,"Jl. Pelaku Usaha No. 2018, Prabumulih",False,False
2026-04-16,Jajan Jadoel,18149300.35,18464743.29,2573904.83,8,F&B,1,315442.94,0.0,"Jl. Pelaku Usaha No. 2019, Cilegon",False,True
2026-04-16,Rupa Sejiwa,19404027.71,24206771.17,2088517.21,8,Kesehatan & Kecantikan,1,4802743.46,0.0,"Jl. Pelaku Usaha No. 2020, Sorong",False,False
2026-04-16,Hijab Pelita,19069230.88,18154264.74,2679141.54,9,Fashion & Gaya Hidup,0,0.0,914966.14,"Jl. Pelaku Usaha No. 2021, Palu",False,False
2026-04-16,IdeLokal,15217749.23,19964392.38,3084611.46,3,Kreatif & Desain,1,4746643.15,0.0,"Jl. Pelaku Usaha No. 2022, Tegal",True,False
2026-04-16,Harga Loka,11996789.91,18676111.78,1896582.29,8,Retail & Toko Serba Ada,1,6679321.87,0.0,"Jl. Pelaku Usaha No. 2023, Lhokseumawe",False,False
2026-04-16,BitNusa,18755467.77,20291881.64,4858866.29,18,Digital & Teknologi,1,1536413.87,0.0,"Jl. Pelaku Usaha No. 2024, Sukabumi",True,True
2026-04-16,Hijab Pelita,19548038.14,23866091.75,2141977.97,8,Fashion & Gaya Hidup,1,4318053.61,0.0,"Jl. Pelaku Usaha No. 2025, Bogor",False,False
2026-04-16,Klinik Asa,10823639.55,17908425.05,2693784.37,8,Kesehatan & Kecantikan,1,7084785.5,0.0,"Jl. Pelaku Usaha No. 2026, Dumai",False,False
2026-04-16,Koding Karya,5742929.43,10499984.17,2544414.87,18,Digital & Teknologi,1,4757054.74,0.0,"Jl. Pelaku Usaha No. 2027, Batu",True,True
2026-04-16,Toko PastiAda,3243041.78,2072376.41,1963813.83,10,Retail & Toko Serba Ada,0,0.0,1170665.37,"Jl. Pelaku Usaha No. 2028, Depok",False,False
2026-04-16,Langit Busana,8313034.62,9615787.93,3643558.16,10,Fashion & Gaya Hidup,1,1302753.31,0.0,"Jl. Pelaku Usaha No. 2029, Malang",False,True
2026-04-16,Pelita Cita,16877975.76,21944190.84,507567.68,16,Pendidikan & Pelatihan,1,5066215.08,0.0,"Jl. Pelaku Usaha No. 2030, Makassar",False,False
2026-04-16,Bimbingan Cerita,15140845.42,19334341.19,686537.18,9,Pendidikan & Pelatihan,1,4193495.77,0.0,"Jl. Pelaku Usaha No. 2031, Medan",False,False
2026-04-16,Bumi Perca,6406776.16,5681062.07,767532.33,8,Fashion & Gaya Hidup,0,0.0,725714.09,"Jl. Pelaku Usaha No. 2032, Bandar Lampung",False,True
2026-04-16,Hijab Pelita,13783690.82,11111181.11,4671582.66,9,Fashion & Gaya Hidup,0,0.0,2672509.71,"Jl. Pelaku Usaha No. 2033, Banjarbaru",False,False
2026-04-16,Lahan Asa,19804272.85,17194167.26,1069683.66,9,Properti & Kontraktor,0,0.0,2610105.59,"Jl. Pelaku Usaha No. 2034, Lubuk Linggau",False,False
2026-04-16,Kriya Kita,18159636.95,21749045.02,2393280.9,9,Kerajinan & Produk Lokal,1,3589408.07,0.0,"Jl. Pelaku Usaha No. 2035, Mataram",False,False
2026-04-16,Kriya Kita,1184742.59,10632895.8,2738157.41,8,Kerajinan & Produk Lokal,1,9448153.21,0.0,"Jl. Pelaku Usaha No. 2036, Banda Aceh",False,False
2026-04-16,Bentuk Cerita,17999595.71,26577177.76,4396663.86,10,Kreatif & Desain,1,8577582.05,0.0,"Jl. Pelaku Usaha No. 2037, Singkawang",True,False
2026-04-16,Jejak Digital,12132272.43,11686303.72,1824568.49,2,Digital & Teknologi,0,0.0,445968.71,"Jl. Pelaku Usaha No. 2038, Mataram",True,True
2026-04-16,Sentra Loka,10963877.63,17565464.88,2666523.64,8,Kerajinan & Produk Lokal,1,6601587.25,0.0,"Jl. Pelaku Usaha No. 2039, Depok",False,True
2026-04-16,Rumah Kita,18516292.1,27548199.76,1250767.87,9,Properti & Kontraktor,1,9031907.66,0.0,"Jl. Pelaku Usaha No. 2040, Pontianak",False,False
2026-04-16,Sehat Sentosa,9876977.09,9827485.32,4123632.29,10,Kesehatan & Kecantikan,0,0.0,49491.77,"Jl. Pelaku Usaha No. 2041, Bandung",False,True
2026-04-16,Langgananku,3411983.03,10584301.05,1143826.68,8,Retail & Toko Serba Ada,1,7172318.02,0.0,"Jl. Pelaku Usaha No. 2042, Balikpapan",False,False
2026-04-16,Rancang Sejahtera,3019864.86,50567.76,4892510.23,9,Properti & Kontraktor,0,0.0,2969297.1,"Jl. Pelaku Usaha No. 2043, Batam",False,True
2026-04-16,Citra Akar,6826362.11,5306818.02,4515081.39,16,Kreatif & Desain,0,0.0,1519544.09,"Jl. Pelaku Usaha No. 2044, Banjarbaru",True,False
2026-04-16,Tata Griya,10876171.08,17314994.91,3744367.21,11,Properti & Kontraktor,1,6438823.83,0.0,"Jl. Pelaku Usaha No. 2045, Prabumulih",False,False
2026-04-16,Warna Rasa,8389846.81,4080207.09,4223244.88,7,Kreatif & Desain,0,0.0,4309639.72,"Jl. Pelaku Usaha No. 2046, Jakarta Selatan",True,False
2026-04-16,Langit Busana,9512176.87,9229351.05,1037847.82,8,Fashion & Gaya Hidup,0,0.0,282825.82,"Jl. Pelaku Usaha No. 2047, Tasikmalaya",False,False
2026-04-16,Langkah Loka,9816312.08,19631293.8,2115876.53,9,Travel & Pariwisata,1,9814981.72,0.0,"Jl. Pelaku Usaha No. 2048, Yogyakarta",False,False
2026-04-16,Tata Griya,11301275.21,15407509.31,706316.23,9,Properti & Kontraktor,1,4106234.1,0.0,"Jl. Pelaku Usaha No. 2049, Tarakan",False,False
2026-04-16,Rancak Raya,9232800.04,11983261.62,4786687.24,8,Fashion & Gaya Hidup,1,2750461.58,0.0,"Jl. Pelaku Usaha No. 2050, Gorontalo",False,False
2026-04-16,Rasa Pagi,17208605.04,20150594.83,1675348.23,8,F&B,1,2941989.79,0.0,"Jl. Pelaku Usaha No. 2051, Singkawang",False,False
2026-04-16,Studio Karsa,5347879.0,2488920.35,4213244.75,3,Kreatif & Desain,0,0.0,2858958.65,"Jl. Pelaku Usaha No. 2052, Jakarta Utara",True,False
2026-04-16,Citra Akar,12987537.42,13407886.23,3616535.79,11,Kreatif & Desain,1,420348.81,0.0,"Jl. Pelaku Usaha No. 2053, Sukabumi",True,False
2026-04-16,Rumah Kita,6103915.54,13053784.41,1626588.07,9,Properti & Kontraktor,1,6949868.87,0.0,"Jl. Pelaku Usaha No. 2054, Banda Aceh",False,False
2026-04-16,Toko PastiAda,1108093.27,4525859.35,1411747.86,9,Retail & Toko Serba Ada,1,3417766.08,0.0,"Jl. Pelaku Usaha No. 2055, Cimahi",False,True
2026-04-16,Toko PastiAda,12084722.83,10692230.28,3482587.05,8,Retail & Toko Serba Ada,0,0.0,1392492.55,"Jl. Pelaku Usaha No. 2056, Denpasar",False,False
2026-04-16,CantikNusa,11323341.26,20485250.5,2831653.54,10,Kesehatan & Kecantikan,1,9161909.24,0.0,"Jl. Pelaku Usaha No. 2057, Kupang",False,True
2026-04-16,Studio Karsa,12698458.18,22610449.38,3800455.61,13,Kreatif & Desain,1,9911991.2,0.0,"Jl. Pelaku Usaha No. 2058, Manado",True,True
2026-04-16,Rasa Pagi,2664700.91,890131.61,2690446.94,11,F&B,0,0.0,1774569.3,"Jl. Pelaku Usaha No. 2059, Sorong",False,True
2026-04-16,Rasa Pagi,4856063.73,8392054.09,4485619.64,9,F&B,1,3535990.36,0.0,"Jl. Pelaku Usaha No. 2060, Pasuruan",False,True
2026-04-16,Tata Griya,6313549.85,10161632.17,4782400.73,11,Properti & Kontraktor,1,3848082.32,0.0,"Jl. Pelaku Usaha No. 2061, Tarakan",False,True
2026-04-16,Dapur Loka,18233185.68,26500289.12,589177.31,8,F&B,1,8267103.44,0.0,"Jl. Pelaku Usaha No. 2062, Jakarta Pusat",False,True
2026-04-16,Langkah Loka,9289460.11,9961058.36,4260264.04,8,Travel & Pariwisata,1,671598.25,0.0,"Jl. Pelaku Usaha No. 2063, Bekasi",False,True
2026-04-16,Loka Bambu,13597766.57,16826109.04,3478655.16,9,Kerajinan & Produk Lokal,1,3228342.47,0.0,"Jl. Pelaku Usaha No. 2064, Sorong",False,True
2026-04-16,Jejak Digital,13548659.83,16706987.54,1643529.12,2,Digital & Teknologi,1,3158327.71,0.0,"Jl. Pelaku Usaha No. 2065, Yogyakarta",True,True
2026-04-16,BitNusa,18323799.23,20102012.02,4199252.82,10,Digital & Teknologi,1,1778212.79,0.0,"Jl. Pelaku Usaha No. 2066, Tegal",True,True
2026-04-16,Harga Loka,14617519.24,21813777.26,989455.54,8,Retail & Toko Serba Ada,1,7196258.02,0.0,"Jl. Pelaku Usaha No. 2067, Pangkalpinang",False,False
2026-04-16,Sambal Senja,14279496.95,21485787.73,987767.57,12,F&B,1,7206290.78,0.0,"Jl. Pelaku Usaha No. 2068, Malang",False,True
2026-04-16,Jalan Jelajah,11990191.62,9908456.95,2960818.23,10,Travel & Pariwisata,0,0.0,2081734.67,"Jl. Pelaku Usaha No. 2069, Jayapura",False,False
2026-04-16,Lini Rupa,16966225.98,24147332.62,2662632.18,9,Fashion & Gaya Hidup,1,7181106.64,0.0,"Jl. Pelaku Usaha No. 2070, Banjarmasin",False,True
2026-04-16,Kelas Rakyat,4159370.19,277023.11,1939987.94,13,Pendidikan & Pelatihan,0,0.0,3882347.08,"Jl. Pelaku Usaha No. 2071, Jakarta",False,False
2026-04-16,Dapur Loka,9454304.22,12634478.64,1332962.1,9,F&B,1,3180174.42,0.0,"Jl. Pelaku Usaha No. 2072, Bandung",False,True
2026-04-16,Pelita Cita,2839793.78,6142240.89,892047.58,7,Pendidikan & Pelatihan,1,3302447.11,0.0,"Jl. Pelaku Usaha No. 2073, Jakarta Barat",False,True
2026-04-16,Rupa Sejiwa,1157326.66,4240124.23,2394517.24,9,Kesehatan & Kecantikan,1,3082797.57,0.0,"Jl. Pelaku Usaha No. 2074, Dumai",False,True
2026-04-16,Studio Karsa,6320715.15,11379643.22,4374572.74,16,Kreatif & Desain,1,5058928.07,0.0,"Jl. Pelaku Usaha No. 2075, Tangerang Selatan",True,True
2026-04-16,Loka Bambu,17410809.31,20416879.61,856218.64,11,Kerajinan & Produk Lokal,1,3006070.3,0.0,"Jl. Pelaku Usaha No. 2076, Palangka Raya",False,False
2026-04-16,Sentra Loka,12571862.5,17005103.02,3697459.54,9,Kerajinan & Produk Lokal,1,4433240.52,0.0,"Jl. Pelaku Usaha No. 2077, Ambon",False,False
2026-04-16,Mitra Langit,1710867.23,641443.45,3660819.72,8,Travel & Pariwisata,0,0.0,1069423.78,"Jl. Pelaku Usaha No. 2078, Depok",False,True
2026-04-16,Bumi Perca,13706466.37,16602198.22,1039656.35,9,Fashion & Gaya Hidup,1,2895731.85,0.0,"Jl. Pelaku Usaha No. 2079, Bogor",False,False
2026-04-16,Rumah Kita,13633039.89,14084764.07,3275799.84,10,Properti & Kontraktor,1,451724.18,0.0,"Jl. Pelaku Usaha No. 2080, Jakarta Utara",False,False
2026-04-16,Sambal Senja,3144085.15,3955289.48,3462363.68,11,F&B,1,811204.33,0.0,"Jl. Pelaku Usaha No. 2081, Jakarta Pusat",False,True
2026-04-16,Tamasya Cerah,7373451.33,6928741.62,1265750.81,9,Travel & Pariwisata,0,0.0,444709.71,"Jl. Pelaku Usaha No. 2082, Pekanbaru",False,True
2026-04-16,Jajan Jadoel,15554214.83,18475210.53,1363982.75,9,F&B,1,2920995.7,0.0,"Jl. Pelaku Usaha No. 2083, Jambi",False,False
2026-04-16,Bumi Perca,4486280.6,6163021.91,4080071.34,10,Fashion & Gaya Hidup,1,1676741.31,0.0,"Jl. Pelaku Usaha No. 2084, Jakarta",False,True
2026-04-16,RumaRaya,5342437.46,5594601.03,4442311.16,9,Retail & Toko Serba Ada,1,252163.57,0.0,"Jl. Pelaku Usaha No. 2085, Bandung",False,False
2026-04-16,Toko PastiAda,7632957.66,7269627.78,4780478.28,9,Retail & Toko Serba Ada,0,0.0,363329.88,"Jl. Pelaku Usaha No. 2086, Cimahi",False,True
2026-04-16,NusaCloud,3081351.42,-1425185.3,3804081.55,8,Digital & Teknologi,0,0.0,4506536.72,"Jl. Pelaku Usaha No. 2087, Denpasar",True,True
2026-04-16,IdeLokal,9493670.48,10270060.08,4471137.79,17,Kreatif & Desain,1,776389.6,0.0,"Jl. Pelaku Usaha No. 2088, Sukabumi",True,False
2026-04-16,CantikNusa,17073649.33,17466834.71,3830603.11,9,Kesehatan & Kecantikan,1,393185.38,0.0,"Jl. Pelaku Usaha No. 2089, Batam",False,True
